locus_tag	ftype	length_bp	gene	EC_number	COG	product
JNMIGJBM_00783	CDS	1083	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
JNMIGJBM_00784	CDS	1467				hypothetical protein
JNMIGJBM_00785	CDS	1770				hypothetical protein
JNMIGJBM_00786	CDS	1302				hypothetical protein
JNMIGJBM_00787	CDS	1548	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
JNMIGJBM_00788	CDS	516				hypothetical protein
JNMIGJBM_00789	CDS	192				hypothetical protein
JNMIGJBM_00790	CDS	402				hypothetical protein
JNMIGJBM_00791	CDS	930	bepC			Outer membrane efflux protein BepC
JNMIGJBM_00792	CDS	360				hypothetical protein
JNMIGJBM_00793	CDS	1386				hypothetical protein
JNMIGJBM_00794	CDS	165				hypothetical protein
JNMIGJBM_00795	CDS	1158				hypothetical protein
JNMIGJBM_00796	CDS	177				hypothetical protein
JNMIGJBM_00797	CDS	516				hypothetical protein
JNMIGJBM_00798	CDS	1050				hypothetical protein
JNMIGJBM_00799	CDS	1152				hypothetical protein
JNMIGJBM_00800	CDS	720	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
JNMIGJBM_00801	CDS	714				hypothetical protein
JNMIGJBM_00802	CDS	912				hypothetical protein
JNMIGJBM_00803	CDS	1044	mltG	4.2.2.-		Endolytic murein transglycosylase
JNMIGJBM_00804	CDS	534	speG	2.3.1.57	COG1670	Spermidine N(1)-acetyltransferase
JNMIGJBM_00805	CDS	780	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
JNMIGJBM_00806	CDS	1410	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
JNMIGJBM_00807	CDS	1449	gap2	1.2.1.-		Glyceraldehyde-3-phosphate dehydrogenase-like protein
JNMIGJBM_00808	CDS	231				hypothetical protein
JNMIGJBM_00809	CDS	630				hypothetical protein
JNMIGJBM_00810	CDS	657				hypothetical protein
JNMIGJBM_00811	CDS	405				IS200/IS605 family transposase IS1004
JNMIGJBM_00812	CDS	690				hypothetical protein
JNMIGJBM_00813	CDS	882				hypothetical protein
JNMIGJBM_00814	CDS	405				IS200/IS605 family transposase IS1004
JNMIGJBM_00815	CDS	1677	sglT			Sodium/glucose cotransporter
JNMIGJBM_00816	CDS	2520	mca	3.5.1.115		Mycothiol S-conjugate amidase
JNMIGJBM_00817	CDS	261				hypothetical protein
JNMIGJBM_00818	CDS	795	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
JNMIGJBM_00819	CDS	789				hypothetical protein
JNMIGJBM_00820	CDS	1299	hutI_1	3.5.2.7		Imidazolonepropionase
JNMIGJBM_00821	CDS	2961	hutI_2	3.5.2.7		Imidazolonepropionase
JNMIGJBM_00822	CDS	1068				hypothetical protein
JNMIGJBM_00823	CDS	1266	pepD	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
JNMIGJBM_00824	CDS	267	htpG_1			Chaperone protein HtpG
JNMIGJBM_00825	CDS	927	htpG_2		COG0326	Chaperone protein HtpG
JNMIGJBM_00826	CDS	1008	fabH_2	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
JNMIGJBM_00827	CDS	132				hypothetical protein
JNMIGJBM_00828	CDS	2463				hypothetical protein
JNMIGJBM_00829	CDS	357				hypothetical protein
JNMIGJBM_00830	CDS	1551				hypothetical protein
JNMIGJBM_00831	CDS	696				hypothetical protein
JNMIGJBM_00832	CDS	495				hypothetical protein
JNMIGJBM_00833	CDS	2061	pepO	3.4.24.-	COG3590	Neutral endopeptidase
JNMIGJBM_00834	CDS	3375				hypothetical protein
JNMIGJBM_00835	CDS	543				hypothetical protein
JNMIGJBM_00836	CDS	954				putative epimerase/dehydratase
JNMIGJBM_00837	CDS	816				hypothetical protein
JNMIGJBM_00838	CDS	150				hypothetical protein
JNMIGJBM_00839	CDS	324				hypothetical protein
JNMIGJBM_00840	CDS	654	estB	3.1.1.1	COG0400	Carboxylesterase 2
JNMIGJBM_00841	CDS	825				hypothetical protein
JNMIGJBM_00842	CDS	507				hypothetical protein
JNMIGJBM_00843	CDS	762	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
JNMIGJBM_00844	CDS	1452				hypothetical protein
JNMIGJBM_00845	CDS	453	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
JNMIGJBM_00846	CDS	660	nth	4.2.99.18	COG0177	Endonuclease III
JNMIGJBM_00847	CDS	279				hypothetical protein
JNMIGJBM_00848	CDS	144				hypothetical protein
JNMIGJBM_00849	CDS	585	algU_3		COG1595	RNA polymerase sigma-H factor
JNMIGJBM_00850	CDS	933	uvrA		COG0178	UvrABC system protein A
JNMIGJBM_00851	CDS	1584		1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase 2
JNMIGJBM_00852	CDS	1002	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
JNMIGJBM_00853	CDS	840	rhaS			HTH-type transcriptional activator RhaS
JNMIGJBM_00854	CDS	840				hypothetical protein
JNMIGJBM_00855	CDS	378	yjbR		COG2315	putative protein YjbR
JNMIGJBM_00856	CDS	609				hypothetical protein
JNMIGJBM_00857	CDS	435				hypothetical protein
JNMIGJBM_00858	CDS	453				hypothetical protein
JNMIGJBM_00859	CDS	192				hypothetical protein
JNMIGJBM_00860	CDS	369				hypothetical protein
JNMIGJBM_00861	CDS	504	rpsB		COG0052	30S ribosomal protein S2
JNMIGJBM_00862	CDS	966	tsf		COG0264	Elongation factor Ts
JNMIGJBM_00863	CDS	708	pyrH	2.7.4.22	COG0528	Uridylate kinase
JNMIGJBM_00864	CDS	558	frr		COG0233	Ribosome-recycling factor
JNMIGJBM_00865	CDS	1278				hypothetical protein
JNMIGJBM_00866	CDS	2391				hypothetical protein
JNMIGJBM_00867	CDS	1359	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
JNMIGJBM_00868	CDS	237				hypothetical protein
JNMIGJBM_00869	CDS	1461				hypothetical protein
JNMIGJBM_00870	CDS	795				hypothetical protein
JNMIGJBM_00871	CDS	195				hypothetical protein
JNMIGJBM_00872	CDS	651				hypothetical protein
JNMIGJBM_00873	CDS	2586				hypothetical protein
JNMIGJBM_00874	CDS	702				queuosine precursor transporter
JNMIGJBM_00875	CDS	297				hypothetical protein
JNMIGJBM_00876	CDS	405				hypothetical protein
JNMIGJBM_00877	CDS	324				hypothetical protein
JNMIGJBM_00878	CDS	477				hypothetical protein
JNMIGJBM_00879	CDS	387				hypothetical protein
JNMIGJBM_00880	CDS	462				hypothetical protein
JNMIGJBM_00881	CDS	984		1.1.1.81	COG0111	Hydroxypyruvate reductase
JNMIGJBM_00882	CDS	210				hypothetical protein
JNMIGJBM_00883	CDS	684				hypothetical protein
JNMIGJBM_00884	CDS	669				hypothetical protein
JNMIGJBM_00885	CDS	2478				hypothetical protein
JNMIGJBM_00886	CDS	366				hypothetical protein
JNMIGJBM_00887	CDS	1086				hypothetical protein
JNMIGJBM_00888	CDS	570				hypothetical protein
JNMIGJBM_00889	CDS	1425				hypothetical protein
JNMIGJBM_00890	CDS	456				hypothetical protein
JNMIGJBM_00891	CDS	801				putative protein
JNMIGJBM_00892	CDS	198				hypothetical protein
JNMIGJBM_00893	CDS	942	oxyR			Hydrogen peroxide-inducible genes activator
JNMIGJBM_00894	CDS	480			COG0783	putative protein
JNMIGJBM_00895	CDS	1032				hypothetical protein
JNMIGJBM_00896	CDS	3402				hypothetical protein
JNMIGJBM_00897	CDS	120				hypothetical protein
JNMIGJBM_00898	CDS	594				hypothetical protein
JNMIGJBM_00899	CDS	891	dcyD	4.4.1.15	COG2515	D-cysteine desulfhydrase
JNMIGJBM_00900	CDS	813				hypothetical protein
JNMIGJBM_00901	CDS	345				hypothetical protein
JNMIGJBM_00902	CDS	327				hypothetical protein
JNMIGJBM_00903	CDS	471				hypothetical protein
JNMIGJBM_00904	CDS	2490				hypothetical protein
JNMIGJBM_00905	CDS	1236				hypothetical protein
JNMIGJBM_00906	CDS	447	trpF	5.3.1.24		N-(5'-phosphoribosyl)anthranilate isomerase
JNMIGJBM_00907	CDS	1185	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
JNMIGJBM_00908	CDS	777	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
JNMIGJBM_00909	CDS	216				hypothetical protein
JNMIGJBM_00910	CDS	576				hypothetical protein
JNMIGJBM_00911	CDS	543				hypothetical protein
JNMIGJBM_00912	CDS	771				hypothetical protein
JNMIGJBM_00913	CDS	372				hypothetical protein
JNMIGJBM_00914	CDS	633	recD	3.1.11.5		RecBCD enzyme subunit RecD
JNMIGJBM_00915	CDS	1128				hypothetical protein
JNMIGJBM_00916	CDS	480	tolQ			Tol-Pal system protein TolQ
JNMIGJBM_00917	CDS	393	tolR			Tol-Pal system protein TolR
JNMIGJBM_00918	CDS	888				hypothetical protein
JNMIGJBM_00919	CDS	1218	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
JNMIGJBM_00920	tRNA	76				tRNA-Val(tac)
JNMIGJBM_00921	tRNA	76				tRNA-Val(tac)
JNMIGJBM_00922	CDS	1194	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
JNMIGJBM_00923	CDS	1665				hypothetical protein
JNMIGJBM_00924	CDS	426				hypothetical protein
JNMIGJBM_00925	CDS	363	gloB	3.1.2.6		Hydroxyacylglutathione hydrolase
JNMIGJBM_00926	CDS	1089	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
JNMIGJBM_00927	CDS	141				hypothetical protein
JNMIGJBM_00928	CDS	459	slyA			Transcriptional regulator SlyA
JNMIGJBM_00929	CDS	1113				hypothetical protein
JNMIGJBM_00930	CDS	2805	mdtB			Multidrug resistance protein MdtB
JNMIGJBM_00931	CDS	267				hypothetical protein
JNMIGJBM_00932	CDS	651	psd	4.1.1.65		Phosphatidylserine decarboxylase proenzyme
JNMIGJBM_00933	CDS	822				hypothetical protein
JNMIGJBM_00934	CDS	609				hypothetical protein
JNMIGJBM_00935	CDS	1959	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
JNMIGJBM_00936	CDS	372	rsfS		COG0799	Ribosomal silencing factor RsfS
JNMIGJBM_00937	CDS	732	birA	6.3.4.15		Bifunctional ligase/repressor BirA
JNMIGJBM_00938	CDS	396				hypothetical protein
JNMIGJBM_00939	CDS	387	pyrE	2.4.2.10		Orotate phosphoribosyltransferase
JNMIGJBM_00940	CDS	540	srpC		COG2059	putative chromate transport protein
JNMIGJBM_00941	CDS	558				hypothetical protein
JNMIGJBM_00942	CDS	1050				hypothetical protein
JNMIGJBM_00943	CDS	1008	rfbB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
JNMIGJBM_00944	CDS	861	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
JNMIGJBM_00945	CDS	546	rfbC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
JNMIGJBM_00946	CDS	855	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
JNMIGJBM_00947	CDS	756	gmd_1	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
JNMIGJBM_00948	CDS	408	gmd_2	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
JNMIGJBM_00949	CDS	285				hypothetical protein
JNMIGJBM_00950	CDS	552				hypothetical protein
JNMIGJBM_00951	CDS	363				hypothetical protein
JNMIGJBM_00952	CDS	828	mhpC	3.7.1.14		2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
JNMIGJBM_00953	CDS	780	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
JNMIGJBM_00954	CDS	423				hypothetical protein
JNMIGJBM_00955	CDS	228				hypothetical protein
JNMIGJBM_00956	CDS	546	paiA	2.3.1.57	COG0454	Spermidine/spermine N(1)-acetyltransferase
JNMIGJBM_00957	CDS	423				hypothetical protein
JNMIGJBM_00958	CDS	831	folD			Bifunctional protein FolD protein
JNMIGJBM_00959	CDS	351				hypothetical protein
JNMIGJBM_00960	CDS	738		3.4.11.10		Bacterial leucyl aminopeptidase
JNMIGJBM_00961	CDS	1320				hypothetical protein
JNMIGJBM_00962	CDS	1896				hypothetical protein
JNMIGJBM_00963	CDS	564				hypothetical protein
JNMIGJBM_00964	CDS	1530				hypothetical protein
JNMIGJBM_00965	CDS	1440				hypothetical protein
JNMIGJBM_00966	CDS	543	sigM		COG1595	ECF RNA polymerase sigma factor SigM
JNMIGJBM_00967	CDS	3438	icmF		COG1703	Fused isobutyryl-CoA mutase
JNMIGJBM_00968	CDS	708				hypothetical protein
JNMIGJBM_00969	CDS	726				hypothetical protein
JNMIGJBM_00970	CDS	1752				hypothetical protein
JNMIGJBM_00971	CDS	504	lspA_2	3.4.23.36	COG0597	Lipoprotein signal peptidase
JNMIGJBM_00972	CDS	894	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
JNMIGJBM_00973	CDS	1557				hypothetical protein
JNMIGJBM_00974	CDS	924				hypothetical protein
JNMIGJBM_00975	CDS	222				hypothetical protein
JNMIGJBM_00976	CDS	465	tspO		COG3476	Tryptophan-rich sensory protein
JNMIGJBM_00977	CDS	537	bsaA			Glutathione peroxidase BsaA
JNMIGJBM_00978	CDS	687	hcaB_2	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
JNMIGJBM_00979	CDS	225				hypothetical protein
JNMIGJBM_00980	CDS	690	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
JNMIGJBM_00981	CDS	1311	ubiB	2.7.-.-		protein kinase UbiB
JNMIGJBM_00982	CDS	660				hypothetical protein
JNMIGJBM_00983	CDS	660	aqpZ		COG0580	Aquaporin Z
JNMIGJBM_00984	CDS	843				hypothetical protein
JNMIGJBM_00985	CDS	1002				hypothetical protein
JNMIGJBM_00986	CDS	858	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
JNMIGJBM_00987	CDS	1068	fbaA	4.1.2.13	COG0191	Fructose-bisphosphate aldolase class 2
JNMIGJBM_00988	CDS	1143				hypothetical protein
JNMIGJBM_00989	CDS	1407				hypothetical protein
JNMIGJBM_00990	CDS	1647				hypothetical protein
JNMIGJBM_00991	CDS	2463				hypothetical protein
JNMIGJBM_00992	CDS	219				hypothetical protein
JNMIGJBM_00993	CDS	351				hypothetical protein
JNMIGJBM_00994	CDS	1155	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
JNMIGJBM_00995	CDS	399				hypothetical protein
JNMIGJBM_00996	CDS	783				hypothetical protein
JNMIGJBM_00997	CDS	834				hypothetical protein
JNMIGJBM_00998	CDS	369				hypothetical protein
JNMIGJBM_00999	CDS	1428				hypothetical protein
JNMIGJBM_01000	CDS	1470				hypothetical protein
JNMIGJBM_01001	CDS	411				hypothetical protein
JNMIGJBM_01002	CDS	669	yidC			Membrane protein insertase YidC
JNMIGJBM_01003	CDS	1749	yidD			Putative membrane protein insertion efficiency factor
JNMIGJBM_01004	CDS	867	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
JNMIGJBM_01005	CDS	657				hypothetical protein
JNMIGJBM_01006	CDS	1080				hypothetical protein
JNMIGJBM_01007	CDS	279	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
JNMIGJBM_01008	CDS	1050	queA	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
JNMIGJBM_01009	CDS	1230	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
JNMIGJBM_01010	CDS	327	ypjD		COG1694	putative protein YpjD
JNMIGJBM_01011	CDS	1998				hypothetical protein
JNMIGJBM_01012	CDS	522				hypothetical protein
JNMIGJBM_01013	CDS	177				hypothetical protein
JNMIGJBM_01014	CDS	651				hypothetical protein
JNMIGJBM_01015	CDS	1542				hypothetical protein
JNMIGJBM_01016	CDS	900				hypothetical protein
JNMIGJBM_01017	CDS	1047	mnmC_2	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
JNMIGJBM_01018	CDS	390				hypothetical protein
JNMIGJBM_01019	CDS	720	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
JNMIGJBM_01020	CDS	168				hypothetical protein
JNMIGJBM_01021	CDS	951				hypothetical protein
JNMIGJBM_01022	CDS	504				hypothetical protein
JNMIGJBM_01023	CDS	1260	norR			Anaerobic nitric oxide reductase transcription regulator NorR
JNMIGJBM_01024	CDS	1446	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
JNMIGJBM_01025	CDS	783				hypothetical protein
JNMIGJBM_01026	CDS	366				hypothetical protein
JNMIGJBM_01027	CDS	1428	dnaA		COG0593	Chromosomal replication initiator protein DnaA
JNMIGJBM_01028	CDS	399		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
JNMIGJBM_01029	CDS	618				hypothetical protein
JNMIGJBM_01030	CDS	615		3.1.3.-	COG1011	D-ribitol-5-phosphate phosphatase
JNMIGJBM_01031	CDS	1017	ribD		COG0117	Riboflavin biosynthesis protein RibD
JNMIGJBM_01032	CDS	456				hypothetical protein
JNMIGJBM_01033	CDS	477				hypothetical protein
JNMIGJBM_01034	CDS	372	prmC_1	2.1.1.297		Release factor glutamine methyltransferase
JNMIGJBM_01035	CDS	2190	ptpA	3.4.14.12	COG1506	Prolyl tripeptidyl peptidase
JNMIGJBM_01036	CDS	1434	dtpT		COG3104	Di-/tripeptide transporter
JNMIGJBM_01037	CDS	555	dtpC		COG3104	Dipeptide and tripeptide permease C
JNMIGJBM_01038	CDS	618	dadA1	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
JNMIGJBM_01039	CDS	1293	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
JNMIGJBM_01040	CDS	1221		3.4.-.-		putative peptidase
JNMIGJBM_01041	CDS	1326	ptp	3.4.11.-		Prolyl tri/tetrapeptidyl aminopeptidase
JNMIGJBM_01042	CDS	336				hypothetical protein
JNMIGJBM_01043	CDS	324	nusA			Transcription termination/antitermination protein NusA
JNMIGJBM_01044	CDS	465	rimP			Ribosome maturation factor RimP
JNMIGJBM_01045	CDS	825				hypothetical protein
JNMIGJBM_01046	tRNA	74				tRNA-Gln(ttg)
JNMIGJBM_01047	CDS	2289				hypothetical protein
JNMIGJBM_01048	CDS	408				hypothetical protein
JNMIGJBM_01049	CDS	747				hypothetical protein
JNMIGJBM_01050	CDS	1605	pckA	4.1.1.49		Phosphoenolpyruvate carboxykinase (ATP)
JNMIGJBM_01051	CDS	390				hypothetical protein
JNMIGJBM_01052	CDS	1365				hypothetical protein
JNMIGJBM_01053	CDS	303				hypothetical protein
JNMIGJBM_01054	CDS	1167	hutG	3.5.3.8		Formimidoylglutamase
JNMIGJBM_01055	CDS	2325	topA	5.6.2.1		DNA topoisomerase 1
JNMIGJBM_01056	CDS	639	mrdB_1	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
JNMIGJBM_01057	CDS	1026				hypothetical protein
JNMIGJBM_01058	CDS	336				hypothetical protein
JNMIGJBM_01059	CDS	960				hypothetical protein
JNMIGJBM_01060	CDS	789	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
JNMIGJBM_01061	CDS	270				hypothetical protein
JNMIGJBM_01062	CDS	363				hypothetical protein
JNMIGJBM_01063	CDS	1620				hypothetical protein
JNMIGJBM_01064	CDS	174				hypothetical protein
JNMIGJBM_01065	CDS	225				hypothetical protein
JNMIGJBM_01066	CDS	297				hypothetical protein
JNMIGJBM_01067	CDS	837				hypothetical protein
JNMIGJBM_01068	CDS	954			COG1702	PhoH-like protein
JNMIGJBM_01069	CDS	348	hflX			GTPase HflX
JNMIGJBM_01070	CDS	324				hypothetical protein
JNMIGJBM_01071	CDS	1404				hypothetical protein
JNMIGJBM_01072	CDS	1404				hypothetical protein
JNMIGJBM_01073	CDS	576		2.7.4.1	COG2326	Polyphosphate:ADP phosphotransferase
JNMIGJBM_01074	CDS	231	pafA	3.1.3.1		Alkaline phosphatase PafA
JNMIGJBM_01075	CDS	606	engB		COG0218	putative GTP-binding protein EngB
JNMIGJBM_01076	CDS	765	carC	3.7.1.13		2-hydroxy-6-oxo-6-(2'-aminophenyl)hexa-2,4-dienoic acid hydrolase
JNMIGJBM_01077	CDS	414	mraZ			Transcriptional regulator MraZ
JNMIGJBM_01078	CDS	903	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
JNMIGJBM_01079	CDS	321				hypothetical protein
JNMIGJBM_01080	CDS	387				hypothetical protein
JNMIGJBM_01081	CDS	2109	fusA_2		COG0480	Elongation factor G
JNMIGJBM_01082	CDS	405				IS200/IS605 family transposase IS1004
JNMIGJBM_01083	CDS	1257	mhpA	1.14.13.127		3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
JNMIGJBM_01084	CDS	501				hypothetical protein
JNMIGJBM_01085	CDS	1734				hypothetical protein
JNMIGJBM_01086	CDS	429				hypothetical protein
JNMIGJBM_01087	CDS	1491				hypothetical protein
JNMIGJBM_01088	CDS	570				hypothetical protein
JNMIGJBM_01089	CDS	378	trxA_2		COG0526	Thioredoxin
JNMIGJBM_01090	CDS	795				hypothetical protein
JNMIGJBM_01091	CDS	1380				hypothetical protein
JNMIGJBM_01092	CDS	378				hypothetical protein
JNMIGJBM_01093	CDS	1311				hypothetical protein
JNMIGJBM_01094	CDS	1095				hypothetical protein
JNMIGJBM_01095	CDS	354				hypothetical protein
JNMIGJBM_01096	CDS	567				hypothetical protein
JNMIGJBM_01097	CDS	387				hypothetical protein
JNMIGJBM_01098	CDS	885				hypothetical protein
JNMIGJBM_01099	CDS	717				hypothetical protein
JNMIGJBM_01100	CDS	2493	csxA	3.2.1.165	COG3250	Exo-beta-D-glucosaminidase
JNMIGJBM_01101	CDS	591		3.2.2.-	COG1611	Putative cytokinin riboside 5'-monophosphate phosphoribohydrolase
JNMIGJBM_01102	CDS	453	prmC_2	2.1.1.297		Release factor glutamine methyltransferase
JNMIGJBM_01103	CDS	729				hypothetical protein
JNMIGJBM_01104	CDS	474	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
JNMIGJBM_01105	CDS	1128				hypothetical protein
JNMIGJBM_01106	CDS	303				hypothetical protein
JNMIGJBM_01107	CDS	966		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
JNMIGJBM_01108	CDS	1947	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
JNMIGJBM_01109	CDS	339	infC		COG0290	Translation initiation factor IF-3
JNMIGJBM_01110	CDS	198	rpmI		COG0291	50S ribosomal protein L35
JNMIGJBM_01111	CDS	345	rplT		COG0292	50S ribosomal protein L20
JNMIGJBM_01112	CDS	177				hypothetical protein
JNMIGJBM_01113	CDS	705	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
JNMIGJBM_01114	CDS	768	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
JNMIGJBM_01115	CDS	447				hypothetical protein
JNMIGJBM_01116	CDS	612				hypothetical protein
JNMIGJBM_01117	CDS	1080				hypothetical protein
JNMIGJBM_01118	CDS	324				hypothetical protein
JNMIGJBM_01119	CDS	198				hypothetical protein
JNMIGJBM_01120	CDS	471				IS3 family transposase ISIba2
JNMIGJBM_01121	CDS	693	djlA			Co-chaperone protein DjlA
JNMIGJBM_01122	CDS	411				hypothetical protein
JNMIGJBM_01123	CDS	186				hypothetical protein
JNMIGJBM_01124	CDS	657	yedJ		COG1418	putative protein YedJ
JNMIGJBM_01125	CDS	1083				hypothetical protein
JNMIGJBM_01126	CDS	1140				hypothetical protein
JNMIGJBM_01127	CDS	369	dtpD_1		COG3104	Dipeptide permease D
JNMIGJBM_01128	CDS	666	dtpD_2		COG3104	Dipeptide permease D
JNMIGJBM_01129	CDS	1191	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
JNMIGJBM_01130	CDS	354				hypothetical protein
JNMIGJBM_01131	CDS	1683	fadE	1.3.99.-	COG1960	putative acyl-CoA dehydrogenase
JNMIGJBM_01132	CDS	456	kynu	3.7.1.3		Kynureninase
JNMIGJBM_01133	CDS	1329	rcsC	2.7.13.3		Sensor histidine kinase RcsC
JNMIGJBM_01134	CDS	255				hypothetical protein
JNMIGJBM_01135	CDS	411				hypothetical protein
JNMIGJBM_01136	CDS	651				hypothetical protein
JNMIGJBM_01137	CDS	525	nbaC	1.13.11.6		3-hydroxyanthranilate 3,4-dioxygenase
JNMIGJBM_01138	CDS	783	bacG	1.3.1.-	COG1028	NADPH-dependent reductase BacG
JNMIGJBM_01139	CDS	951	amnC	1.2.1.32		2-aminomuconic 6-semialdehyde dehydrogenase
JNMIGJBM_01140	CDS	1383	sufS_1	4.4.1.16		Cysteine desulfurase
JNMIGJBM_01141	CDS	876	lpxP	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
JNMIGJBM_01142	CDS	633				hypothetical protein
JNMIGJBM_01143	CDS	1215	sufS_2	2.8.1.7	COG0520	Cysteine desulfurase SufS
JNMIGJBM_01144	CDS	408				hypothetical protein
JNMIGJBM_01145	CDS	423	sufE		COG2166	Cysteine desulfuration protein SufE
JNMIGJBM_01146	CDS	324	sufT			Fe-S protein maturation auxiliary factor SufT
JNMIGJBM_01147	CDS	507				hypothetical protein
JNMIGJBM_01148	CDS	735	mrdB_2	2.4.1.129		Peptidoglycan glycosyltransferase MrdB
JNMIGJBM_01149	CDS	1830	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
JNMIGJBM_01150	CDS	1152	resA_2			Thiol-disulfide oxidoreductase ResA
JNMIGJBM_01151	CDS	1398	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
JNMIGJBM_01152	CDS	189				hypothetical protein
JNMIGJBM_01153	CDS	543				hypothetical protein
JNMIGJBM_01154	CDS	495				hypothetical protein
JNMIGJBM_01155	CDS	897				hypothetical protein
JNMIGJBM_01156	CDS	1323	dnaG	2.7.7.-	COG0358	DNA primase
JNMIGJBM_01157	CDS	435	patA	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
JNMIGJBM_01158	CDS	597	yfkN		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
JNMIGJBM_01159	CDS	381				hypothetical protein
JNMIGJBM_01160	CDS	753				hypothetical protein
JNMIGJBM_01161	CDS	783	ligA	6.5.1.2		DNA ligase
JNMIGJBM_01162	CDS	567	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
JNMIGJBM_01163	CDS	246			COG0759	Putative membrane protein insertion efficiency factor
JNMIGJBM_01164	CDS	111				hypothetical protein
JNMIGJBM_01165	CDS	933	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
JNMIGJBM_01166	CDS	162				hypothetical protein
JNMIGJBM_01167	CDS	360				hypothetical protein
JNMIGJBM_01168	CDS	1071	hldD	5.1.3.20		ADP-L-glycero-D-manno-heptose-6-epimerase
JNMIGJBM_01169	CDS	633	tyrS	6.1.1.1		Tyrosine--tRNA ligase
JNMIGJBM_01170	CDS	495				hypothetical protein
JNMIGJBM_01171	CDS	777				hypothetical protein
JNMIGJBM_01172	CDS	1059				hypothetical protein
JNMIGJBM_01173	CDS	489	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
