locus_tag	ftype	length_bp	gene	EC_number	COG	product
IDMHGAKP_02524	CDS	423				hypothetical protein
IDMHGAKP_02525	CDS	720				hypothetical protein
IDMHGAKP_02526	CDS	1146				hypothetical protein
IDMHGAKP_02527	CDS	1128				hypothetical protein
IDMHGAKP_02528	CDS	564				hypothetical protein
IDMHGAKP_02529	CDS	279				hypothetical protein
IDMHGAKP_02530	CDS	693				hypothetical protein
IDMHGAKP_02531	CDS	2310				hypothetical protein
IDMHGAKP_02532	CDS	837	pphC_1	3.1.3.16		Serine/threonine-protein phosphatase 3
IDMHGAKP_02533	CDS	534				hypothetical protein
IDMHGAKP_02534	CDS	819				hypothetical protein
IDMHGAKP_02535	CDS	1779				hypothetical protein
IDMHGAKP_02536	CDS	3072				hypothetical protein
IDMHGAKP_02537	CDS	669				hypothetical protein
IDMHGAKP_02538	CDS	1236	yfcJ			putative MFS-type transporter YfcJ
IDMHGAKP_02539	CDS	201				hypothetical protein
IDMHGAKP_02540	CDS	2430	sasA_15	2.7.-.-		Adaptive-response sensory-kinase SasA
IDMHGAKP_02541	CDS	4428				hypothetical protein
IDMHGAKP_02542	CDS	1185				hypothetical protein
IDMHGAKP_02543	CDS	1182				hypothetical protein
IDMHGAKP_02544	CDS	774	glnQ_2	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
IDMHGAKP_02545	CDS	723	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
IDMHGAKP_02546	CDS	495		3.6.1.25	COG2954	Inorganic triphosphatase
IDMHGAKP_02547	CDS	1125				hypothetical protein
IDMHGAKP_02548	CDS	1179				hypothetical protein
IDMHGAKP_02549	CDS	1122	recA			Protein RecA
IDMHGAKP_02550	CDS	1476	glgA_1	2.4.1.21	COG0297	Glycogen synthase
IDMHGAKP_02551	CDS	222				hypothetical protein
IDMHGAKP_02552	CDS	327	rnz	3.1.26.11	COG1234	Ribonuclease Z
IDMHGAKP_02553	CDS	468	rbn_2	3.1.26.11		Ribonuclease BN
IDMHGAKP_02554	CDS	408				hypothetical protein
IDMHGAKP_02555	CDS	660	resA_4			Thiol-disulfide oxidoreductase ResA
IDMHGAKP_02556	CDS	1377	pknD_20	2.7.11.1		Serine/threonine-protein kinase PknD
IDMHGAKP_02557	CDS	648				hypothetical protein
IDMHGAKP_02558	CDS	435				hypothetical protein
IDMHGAKP_02559	CDS	1026	dppB_1		COG0601	Dipeptide transport system permease protein DppB
IDMHGAKP_02560	CDS	1083	psbA2_1	1.10.3.9		Photosystem II protein D1 2
IDMHGAKP_02561	CDS	711				hypothetical protein
IDMHGAKP_02562	CDS	819				hypothetical protein
IDMHGAKP_02563	CDS	1383				hypothetical protein
IDMHGAKP_02564	CDS	5178				hypothetical protein
IDMHGAKP_02565	CDS	1560	dinG	3.1.-.-		3'-5' exonuclease DinG
IDMHGAKP_02566	CDS	855	pheA			Bifunctional chorismate mutase/prephenate dehydratase
IDMHGAKP_02567	CDS	2388				hypothetical protein
IDMHGAKP_02568	CDS	504				hypothetical protein
IDMHGAKP_02569	CDS	531				hypothetical protein
IDMHGAKP_02570	CDS	987				hypothetical protein
IDMHGAKP_02571	CDS	147				hypothetical protein
IDMHGAKP_02572	CDS	465				hypothetical protein
IDMHGAKP_02573	CDS	1194	petH	1.18.1.2	COG0369	Ferredoxin--NADP reductase
IDMHGAKP_02574	CDS	1005	prk	2.7.1.19		Phosphoribulokinase
IDMHGAKP_02575	CDS	2769	valS	6.1.1.9	COG0525	Valine--tRNA ligase
IDMHGAKP_02576	CDS	555				hypothetical protein
IDMHGAKP_02577	CDS	789				hypothetical protein
IDMHGAKP_02578	CDS	990	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
IDMHGAKP_02579	CDS	1941	sir_1	1.8.7.1		Sulfite reductase [ferredoxin]
IDMHGAKP_02580	CDS	261				hypothetical protein
IDMHGAKP_02581	CDS	570				hypothetical protein
IDMHGAKP_02582	CDS	255				hypothetical protein
IDMHGAKP_02583	CDS	312				hypothetical protein
IDMHGAKP_02584	CDS	480				hypothetical protein
IDMHGAKP_02585	CDS	789				hypothetical protein
IDMHGAKP_02586	CDS	339	rpsF		COG0360	30S ribosomal protein S6
IDMHGAKP_02587	CDS	681				hypothetical protein
IDMHGAKP_02588	CDS	1716				hypothetical protein
IDMHGAKP_02589	CDS	921				hypothetical protein
IDMHGAKP_02590	CDS	1353				hypothetical protein
IDMHGAKP_02591	CDS	285				hypothetical protein
IDMHGAKP_02592	CDS	897				hypothetical protein
IDMHGAKP_02593	CDS	1893				hypothetical protein
IDMHGAKP_02594	CDS	459				hypothetical protein
IDMHGAKP_02595	CDS	1746	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
IDMHGAKP_02596	CDS	363	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
IDMHGAKP_02597	CDS	729	ndhK1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit K 1
IDMHGAKP_02598	CDS	510	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J
IDMHGAKP_02599	CDS	393				hypothetical protein
IDMHGAKP_02600	CDS	249				hypothetical protein
IDMHGAKP_02601	CDS	558				IS630 family transposase ISAtsp7
IDMHGAKP_02602	CDS	399				hypothetical protein
IDMHGAKP_02603	CDS	5811				hypothetical protein
IDMHGAKP_02604	CDS	1314				hypothetical protein
IDMHGAKP_02605	CDS	582				hypothetical protein
IDMHGAKP_02606	CDS	558				hypothetical protein
IDMHGAKP_02607	CDS	342				hypothetical protein
IDMHGAKP_02608	CDS	219				hypothetical protein
IDMHGAKP_02609	CDS	408				hypothetical protein
IDMHGAKP_02610	CDS	939	yeaD	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
IDMHGAKP_02611	CDS	2481	ctpE	7.2.2.10	COG0474	Calcium-transporting ATPase CtpE
IDMHGAKP_02612	CDS	228				hypothetical protein
IDMHGAKP_02613	CDS	429				hypothetical protein
IDMHGAKP_02614	CDS	204				hypothetical protein
IDMHGAKP_02615	CDS	534				hypothetical protein
IDMHGAKP_02616	CDS	261				hypothetical protein
IDMHGAKP_02617	CDS	306				hypothetical protein
IDMHGAKP_02618	CDS	1257				hypothetical protein
IDMHGAKP_02619	CDS	369				hypothetical protein
IDMHGAKP_02620	CDS	1452	tagU_2	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
IDMHGAKP_02621	CDS	1590		2.4.1.18	COG1543	1,4-alpha-glucan branching enzyme
IDMHGAKP_02622	CDS	573				hypothetical protein
IDMHGAKP_02623	CDS	2196	rcsC_66	2.7.13.3		Sensor histidine kinase RcsC
IDMHGAKP_02624	CDS	525				hypothetical protein
IDMHGAKP_02625	CDS	1614	rsxC	7.-.-.-		Ion-translocating oxidoreductase complex subunit C
IDMHGAKP_02626	CDS	1644	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
IDMHGAKP_02627	CDS	717	hoxU	1.12.1.2		NAD-reducing hydrogenase HoxS subunit gamma
IDMHGAKP_02628	CDS	492				hypothetical protein
IDMHGAKP_02629	CDS	498	hoxY	1.12.1.2		NAD-reducing hydrogenase HoxS subunit delta
IDMHGAKP_02630	CDS	1431	hoxH	1.12.1.2		NAD-reducing hydrogenase HoxS subunit beta
IDMHGAKP_02631	CDS	507				IS630 family transposase ISAtsp4
IDMHGAKP_02632	CDS	285				hypothetical protein
IDMHGAKP_02633	CDS	1335				IS701 family transposase ISNpu6
IDMHGAKP_02634	CDS	954				IS630 family transposase ISMae26
IDMHGAKP_02635	CDS	129				hypothetical protein
IDMHGAKP_02636	CDS	1068				IS630 family transposase ISAtsp4
IDMHGAKP_02637	CDS	291			COG3039	IS5 family transposase ISCaa13
IDMHGAKP_02638	CDS	363			COG3039	IS5 family transposase ISCaa13
IDMHGAKP_02639	CDS	300			COG3385	IS4 family transposase ISAcma19
IDMHGAKP_02640	CDS	450			COG3385	IS4 family transposase ISAtsp5
IDMHGAKP_02641	CDS	216	ndhL	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit L
IDMHGAKP_02642	CDS	321				hypothetical protein
IDMHGAKP_02643	CDS	786	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
IDMHGAKP_02644	CDS	198				hypothetical protein
IDMHGAKP_02645	CDS	363			COG3039	IS5 family transposase ISCaa13
IDMHGAKP_02646	CDS	708				hypothetical protein
IDMHGAKP_02647	CDS	273				hypothetical protein
IDMHGAKP_02648	CDS	168				hypothetical protein
IDMHGAKP_02649	CDS	408				hypothetical protein
IDMHGAKP_02650	CDS	291				hypothetical protein
IDMHGAKP_02651	CDS	354				IS701 family transposase ISNpu6
IDMHGAKP_02652	tRNA	73				tRNA-Arg(ccg)
IDMHGAKP_02653	CDS	1539	purH			Bifunctional purine biosynthesis protein PurH
IDMHGAKP_02654	CDS	195				hypothetical protein
IDMHGAKP_02655	CDS	426				hypothetical protein
IDMHGAKP_02656	CDS	282				hypothetical protein
IDMHGAKP_02657	CDS	558				IS630 family transposase ISAtsp7
IDMHGAKP_02658	CDS	399				hypothetical protein
IDMHGAKP_02659	CDS	591				hypothetical protein
IDMHGAKP_02660	CDS	294				hypothetical protein
IDMHGAKP_02661	CDS	1218				ISAs1 family transposase ISCysp6
IDMHGAKP_02662	CDS	234				hypothetical protein
IDMHGAKP_02663	CDS	2196				hypothetical protein
IDMHGAKP_02664	CDS	789				hypothetical protein
IDMHGAKP_02665	CDS	1074				hypothetical protein
IDMHGAKP_02666	CDS	1098			COG3385	IS4 family transposase ISSysp2
IDMHGAKP_02667	CDS	360	rsmA_1	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
IDMHGAKP_02668	CDS	456	rsmA_2	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
IDMHGAKP_02669	CDS	759	lgrE	1.1.-.-		Linear gramicidin dehydrogenase LgrE
IDMHGAKP_02670	CDS	1920	rcsC_67	2.7.13.3		Sensor histidine kinase RcsC
IDMHGAKP_02671	CDS	300				hypothetical protein
IDMHGAKP_02672	CDS	852				hypothetical protein
IDMHGAKP_02673	tmRNA	386	ssrA			transfer-messenger RNA, SsrA
IDMHGAKP_02674	CDS	462				hypothetical protein
IDMHGAKP_02675	CDS	216				hypothetical protein
IDMHGAKP_02676	CDS	225				hypothetical protein
IDMHGAKP_02677	CDS	492				hypothetical protein
IDMHGAKP_02678	CDS	1137				hypothetical protein
IDMHGAKP_02679	CDS	288				hypothetical protein
IDMHGAKP_02680	CDS	714				hypothetical protein
IDMHGAKP_02681	CDS	558				hypothetical protein
IDMHGAKP_02682	CDS	399				hypothetical protein
IDMHGAKP_02683	CDS	528				hypothetical protein
IDMHGAKP_02684	CDS	600				hypothetical protein
IDMHGAKP_02685	CDS	207				hypothetical protein
IDMHGAKP_02686	CDS	207				hypothetical protein
IDMHGAKP_02687	CDS	891				hypothetical protein
IDMHGAKP_02688	CDS	258				hypothetical protein
IDMHGAKP_02689	CDS	1314				hypothetical protein
IDMHGAKP_02690	CDS	276				hypothetical protein
IDMHGAKP_02691	CDS	723				hypothetical protein
IDMHGAKP_02692	CDS	426				hypothetical protein
IDMHGAKP_02693	CDS	150				hypothetical protein
IDMHGAKP_02694	CDS	279				hypothetical protein
IDMHGAKP_02695	CDS	1089				hypothetical protein
IDMHGAKP_02696	CDS	858				hypothetical protein
IDMHGAKP_02697	CDS	2433				hypothetical protein
IDMHGAKP_02698	CDS	222				hypothetical protein
IDMHGAKP_02699	CDS	540				hypothetical protein
IDMHGAKP_02700	CDS	945				hypothetical protein
IDMHGAKP_02701	CDS	201				IS630 family transposase ISMae21
IDMHGAKP_02702	CDS	558				IS630 family transposase ISAtsp7
IDMHGAKP_02703	CDS	399				hypothetical protein
IDMHGAKP_02704	CDS	270				IS630 family transposase ISMae21
IDMHGAKP_02705	CDS	408				hypothetical protein
IDMHGAKP_02706	CDS	696	dnaJ_7			Chaperone protein DnaJ
IDMHGAKP_02707	CDS	939	cysK1_1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
IDMHGAKP_02708	CDS	459	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
IDMHGAKP_02709	CDS	666				hypothetical protein
IDMHGAKP_02710	CDS	252				hypothetical protein
IDMHGAKP_02711	CDS	2883	polA	2.7.7.7	COG0258	DNA polymerase I
IDMHGAKP_02712	CDS	633				hypothetical protein
IDMHGAKP_02713	CDS	1152	hemH_2	4.99.1.1		Ferrochelatase
IDMHGAKP_02714	CDS	462				hypothetical protein
IDMHGAKP_02715	CDS	2910				hypothetical protein
IDMHGAKP_02716	CDS	1479	thyX	2.1.1.148		Flavin-dependent thymidylate synthase
IDMHGAKP_02717	CDS	1404	merA_1	1.16.1.1		Mercuric reductase
IDMHGAKP_02718	CDS	687	spsB	3.4.21.89		Signal peptidase IB
IDMHGAKP_02719	CDS	1428	cnrA_2			Nickel and cobalt resistance protein CnrA
IDMHGAKP_02720	CDS	525				hypothetical protein
IDMHGAKP_02721	CDS	558				IS630 family transposase ISAtsp7
IDMHGAKP_02722	CDS	399				hypothetical protein
IDMHGAKP_02723	CDS	195				hypothetical protein
IDMHGAKP_02724	CDS	651				hypothetical protein
IDMHGAKP_02725	CDS	693	tcrA		COG0745	Transcriptional regulatory protein TcrA
IDMHGAKP_02726	CDS	1350	sasA_16	2.7.-.-		Adaptive-response sensory-kinase SasA
IDMHGAKP_02727	CDS	156				hypothetical protein
IDMHGAKP_02728	CDS	1959	speA_1	4.1.1.19	COG1166	Biosynthetic arginine decarboxylase
IDMHGAKP_02729	CDS	561				hypothetical protein
IDMHGAKP_02730	CDS	624				hypothetical protein
IDMHGAKP_02731	CDS	1734				hypothetical protein
IDMHGAKP_02732	CDS	249				hypothetical protein
IDMHGAKP_02733	CDS	429				hypothetical protein
IDMHGAKP_02734	CDS	2244	cobN_1	6.6.1.2		Aerobic cobaltochelatase subunit CobN
IDMHGAKP_02735	CDS	339				hypothetical protein
IDMHGAKP_02736	CDS	1497				hypothetical protein
IDMHGAKP_02737	CDS	555				hypothetical protein
IDMHGAKP_02738	CDS	1020	hindIIIM	2.1.1.72		Modification methylase HindIII
IDMHGAKP_02739	CDS	300				hypothetical protein
IDMHGAKP_02740	CDS	279	vapC1_1	3.1.-.-		Ribonuclease VapC1
IDMHGAKP_02741	CDS	705	chlM	2.1.1.11		Magnesium-protoporphyrin O-methyltransferase
IDMHGAKP_02742	CDS	390				hypothetical protein
IDMHGAKP_02743	CDS	1146				hypothetical protein
IDMHGAKP_02744	CDS	1074				hypothetical protein
IDMHGAKP_02745	CDS	1056		5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
IDMHGAKP_02746	CDS	831				hypothetical protein
IDMHGAKP_02747	CDS	1314	btuD_6	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
IDMHGAKP_02748	CDS	720				hypothetical protein
IDMHGAKP_02749	CDS	267				hypothetical protein
IDMHGAKP_02750	CDS	1035				hypothetical protein
IDMHGAKP_02751	CDS	198				hypothetical protein
IDMHGAKP_02752	CDS	969				hypothetical protein
IDMHGAKP_02753	CDS	111				hypothetical protein
IDMHGAKP_02754	CDS	954	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
IDMHGAKP_02755	CDS	723	hddC	2.7.7.71		D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase
IDMHGAKP_02756	CDS	582	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
IDMHGAKP_02757	CDS	597	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
IDMHGAKP_02758	CDS	1095	hddA	2.7.1.168		D-glycero-alpha-D-manno-heptose 7-phosphate kinase
IDMHGAKP_02759	CDS	996	rmd	1.1.1.281		GDP-6-deoxy-D-mannose reductase
IDMHGAKP_02760	CDS	144				hypothetical protein
IDMHGAKP_02761	CDS	942	acoA_2	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
IDMHGAKP_02762	CDS	1050	acoB	1.1.1.-	COG0022	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta
IDMHGAKP_02763	CDS	1197	colD	4.2.1.168		GDP-4-keto-6-deoxy-D-mannose 3-dehydratase
IDMHGAKP_02764	CDS	1008	fcl_1	1.1.1.271	COG0451	GDP-L-fucose synthase
IDMHGAKP_02765	CDS	1995				hypothetical protein
IDMHGAKP_02766	CDS	969	fcl_2	1.1.1.271	COG0451	GDP-L-fucose synthase
IDMHGAKP_02767	CDS	606	act	3.-.-.-		Methanol dehydrogenase activator
IDMHGAKP_02768	CDS	1161				hypothetical protein
IDMHGAKP_02769	CDS	1365				hypothetical protein
IDMHGAKP_02770	CDS	900				hypothetical protein
IDMHGAKP_02771	CDS	1029	mshA_6	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
IDMHGAKP_02772	CDS	807	mshA_7	2.4.1.250	COG0438	D-inositol 3-phosphate glycosyltransferase
IDMHGAKP_02773	CDS	612				hypothetical protein
IDMHGAKP_02774	CDS	756				hypothetical protein
IDMHGAKP_02775	CDS	879				hypothetical protein
IDMHGAKP_02776	CDS	1140	mshA_8	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
IDMHGAKP_02777	CDS	1110				hypothetical protein
IDMHGAKP_02778	CDS	1203	mshA_9	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
IDMHGAKP_02779	CDS	1422				hypothetical protein
IDMHGAKP_02780	CDS	1251	mshA_10	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
IDMHGAKP_02781	CDS	696	COQ3_4	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
IDMHGAKP_02782	CDS	1188	mshA_11	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
IDMHGAKP_02783	CDS	1794	asnB	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
IDMHGAKP_02784	CDS	354				hypothetical protein
IDMHGAKP_02785	CDS	945	mshA_12	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
IDMHGAKP_02786	tRNA	82				tRNA-Leu(caa)
IDMHGAKP_02787	CDS	291				hypothetical protein
IDMHGAKP_02788	CDS	552				IS701 family transposase ISNpu6
IDMHGAKP_02789	CDS	561				hypothetical protein
IDMHGAKP_02790	CDS	678				IS701 family transposase ISNpu6
IDMHGAKP_02791	CDS	282				hypothetical protein
IDMHGAKP_02792	CDS	222				hypothetical protein
IDMHGAKP_02793	CDS	285				hypothetical protein
IDMHGAKP_02794	CDS	111				hypothetical protein
IDMHGAKP_02795	CDS	210				hypothetical protein
IDMHGAKP_02796	CDS	846	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
IDMHGAKP_02797	CDS	327				hypothetical protein
IDMHGAKP_02798	CDS	942	ceo_1	1.5.1.24		N(5)-(carboxyethyl)ornithine synthase
IDMHGAKP_02799	CDS	708				hypothetical protein
IDMHGAKP_02800	CDS	1371	dgdA	4.1.1.64		2,2-dialkylglycine decarboxylase
IDMHGAKP_02801	CDS	1149		1.12.-.-		Soluble hydrogenase 42 kDa subunit
IDMHGAKP_02802	CDS	339	csaA_2		COG0073	putative chaperone CsaA
IDMHGAKP_02803	CDS	147				hypothetical protein
IDMHGAKP_02804	CDS	783				hypothetical protein
IDMHGAKP_02805	CDS	363	ndoA	3.1.27.-	COG2337	Endoribonuclease EndoA
IDMHGAKP_02806	CDS	225				hypothetical protein
IDMHGAKP_02807	CDS	162				hypothetical protein
IDMHGAKP_02808	CDS	1617	prfC			Peptide chain release factor 3
IDMHGAKP_02809	CDS	594				hypothetical protein
IDMHGAKP_02810	CDS	816		2.7.4.1		Polyphosphate:ADP phosphotransferase 3
IDMHGAKP_02811	CDS	669	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
IDMHGAKP_02812	tRNA	74				tRNA-Asp(gtc)
IDMHGAKP_02813	CDS	225				hypothetical protein
IDMHGAKP_02814	CDS	1002	cbiX_2	4.99.1.3		Sirohydrochlorin cobaltochelatase
IDMHGAKP_02815	CDS	1263	pdhC	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
IDMHGAKP_02816	CDS	420				hypothetical protein
IDMHGAKP_02817	CDS	2067		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
IDMHGAKP_02818	CDS	492	psbV_1			Cytochrome c-550
IDMHGAKP_02819	CDS	570	psbV_2			Cytochrome c-550
IDMHGAKP_02820	CDS	861	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
IDMHGAKP_02821	CDS	411				hypothetical protein
IDMHGAKP_02822	CDS	756				hypothetical protein
IDMHGAKP_02823	CDS	2712	rcsC_68	2.7.13.3		Sensor histidine kinase RcsC
IDMHGAKP_02824	CDS	663	trmR	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
IDMHGAKP_02825	CDS	774	rutB	3.5.1.110	COG1335	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
IDMHGAKP_02826	CDS	468				hypothetical protein
IDMHGAKP_02827	CDS	633				hypothetical protein
IDMHGAKP_02828	CDS	774	ygiD	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
IDMHGAKP_02829	CDS	855				hypothetical protein
IDMHGAKP_02830	CDS	168				hypothetical protein
IDMHGAKP_02831	CDS	195				hypothetical protein
IDMHGAKP_02832	CDS	1062	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
IDMHGAKP_02833	CDS	1371	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
IDMHGAKP_02834	CDS	486				Allophycocyanin alpha-B chain
IDMHGAKP_02835	CDS	387				hypothetical protein
IDMHGAKP_02836	CDS	426				hypothetical protein
IDMHGAKP_02837	CDS	717				hypothetical protein
IDMHGAKP_02838	CDS	678				hypothetical protein
IDMHGAKP_02839	CDS	363	trxA_1			Thioredoxin 1
IDMHGAKP_02840	CDS	1083	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
IDMHGAKP_02841	CDS	273				hypothetical protein
IDMHGAKP_02842	CDS	1392				hypothetical protein
IDMHGAKP_02843	CDS	4689	tolB_6			Tol-Pal system protein TolB
IDMHGAKP_02844	CDS	771				hypothetical protein
IDMHGAKP_02845	CDS	1773				hypothetical protein
IDMHGAKP_02846	CDS	1155				hypothetical protein
IDMHGAKP_02847	CDS	1131	mgtA	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
IDMHGAKP_02848	CDS	252				hypothetical protein
IDMHGAKP_02849	CDS	3186	infB			Translation initiation factor IF-2
IDMHGAKP_02850	CDS	288				hypothetical protein
IDMHGAKP_02851	CDS	531	nusA_1			Transcription termination/antitermination protein NusA
IDMHGAKP_02852	CDS	810	nusA_2		COG0195	Transcription termination/antitermination protein NusA
IDMHGAKP_02853	CDS	453	rimP		COG0779	Ribosome maturation factor RimP
IDMHGAKP_02854	CDS	1485				hypothetical protein
IDMHGAKP_02855	CDS	1641				hypothetical protein
IDMHGAKP_02856	CDS	900	bmrU	2.7.1.-	COG1597	Putative lipid kinase BmrU
IDMHGAKP_02857	CDS	426				hypothetical protein
IDMHGAKP_02858	CDS	2733		2.7.7.-		A-adding tRNA nucleotidyltransferase
IDMHGAKP_02859	CDS	936				hypothetical protein
IDMHGAKP_02860	CDS	243	mazE		COG2336	Antitoxin MazE
IDMHGAKP_02861	CDS	345	mazF_1	3.1.27.-	COG2337	Endoribonuclease toxin MazF
IDMHGAKP_02862	CDS	1065				hypothetical protein
IDMHGAKP_02863	CDS	318				hypothetical protein
IDMHGAKP_02864	CDS	1452				hypothetical protein
IDMHGAKP_02865	CDS	996				hypothetical protein
IDMHGAKP_02866	CDS	270				hypothetical protein
IDMHGAKP_02867	CDS	417				hypothetical protein
IDMHGAKP_02868	CDS	216				hypothetical protein
IDMHGAKP_02869	CDS	225				hypothetical protein
IDMHGAKP_02870	CDS	1113	flhA	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
IDMHGAKP_02871	CDS	1389				hypothetical protein
IDMHGAKP_02872	CDS	306				hypothetical protein
IDMHGAKP_02873	CDS	966				hypothetical protein
IDMHGAKP_02874	CDS	1299	proA_2	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
IDMHGAKP_02875	CDS	837				hypothetical protein
IDMHGAKP_02876	CDS	357				hypothetical protein
IDMHGAKP_02877	CDS	378				hypothetical protein
IDMHGAKP_02878	CDS	2778	clpB1_1		COG0542	Chaperone protein ClpB 1
IDMHGAKP_02879	CDS	975				hypothetical protein
IDMHGAKP_02880	CDS	975				hypothetical protein
IDMHGAKP_02881	CDS	1824	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
IDMHGAKP_02882	CDS	108				hypothetical protein
IDMHGAKP_02883	CDS	321				hypothetical protein
IDMHGAKP_02884	CDS	780				hypothetical protein
IDMHGAKP_02885	CDS	1623	ndhD1_3	7.1.1.-	COG1008	NAD(P)H-quinone oxidoreductase chain 4 1
IDMHGAKP_02886	CDS	633	rcsC_69	2.7.13.3		Sensor histidine kinase RcsC
IDMHGAKP_02887	CDS	609				hypothetical protein
IDMHGAKP_02888	CDS	624				hypothetical protein
IDMHGAKP_02889	CDS	774	prfB			Peptide chain release factor 2
IDMHGAKP_02890	CDS	123				hypothetical protein
IDMHGAKP_02891	CDS	243				hypothetical protein
IDMHGAKP_02892	CDS	966				hypothetical protein
IDMHGAKP_02893	CDS	894				hypothetical protein
IDMHGAKP_02894	CDS	846				hypothetical protein
IDMHGAKP_02895	CDS	504				hypothetical protein
IDMHGAKP_02896	CDS	1323	egtB_3	1.14.99.50		Hercynine oxygenase
IDMHGAKP_02897	CDS	1002	egtD_1	2.1.1.44	COG4301	Histidine N-alpha-methyltransferase
IDMHGAKP_02898	CDS	933				hypothetical protein
IDMHGAKP_02899	CDS	1035	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
IDMHGAKP_02900	CDS	1131	rlpA	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
IDMHGAKP_02901	CDS	753	panC	6.3.2.1	COG0414	Pantothenate synthetase
IDMHGAKP_02902	CDS	951	cmk	2.7.4.25	COG0283	Cytidylate kinase
IDMHGAKP_02903	CDS	138				hypothetical protein
IDMHGAKP_02904	CDS	378				hypothetical protein
IDMHGAKP_02905	CDS	1041	ousX_3		COG2113	Glycine betaine-binding periplasmic protein OusX
IDMHGAKP_02906	CDS	858	gltS_1	1.4.7.1		Ferredoxin-dependent glutamate synthase 2
IDMHGAKP_02907	CDS	3816	gltS_2	1.4.7.1		Ferredoxin-dependent glutamate synthase 2
IDMHGAKP_02908	CDS	846	murI	5.1.1.3	COG0796	Glutamate racemase
IDMHGAKP_02909	CDS	1548				hypothetical protein
IDMHGAKP_02910	CDS	1923				hypothetical protein
IDMHGAKP_02911	CDS	1434	nhaS3			High-affinity Na(+)/H(+) antiporter NhaS3
IDMHGAKP_02912	CDS	810	nit1	3.5.1.128		Deaminated glutathione amidase
IDMHGAKP_02913	CDS	624				hypothetical protein
IDMHGAKP_02914	CDS	1335				hypothetical protein
IDMHGAKP_02915	CDS	201				hypothetical protein
IDMHGAKP_02916	CDS	93				hypothetical protein
IDMHGAKP_02917	CDS	471	def_1	3.5.1.88		Peptide deformylase
IDMHGAKP_02918	CDS	189				hypothetical protein
IDMHGAKP_02919	CDS	984				hypothetical protein
IDMHGAKP_02920	CDS	2583				hypothetical protein
IDMHGAKP_02921	CDS	1131	pstS		COG0226	Phosphate-binding protein PstS
