locus_tag	ftype	length_bp	gene	EC_number	COG	product
EEPGPKBI_00766	CDS	222	nifB_1	4.-.-.-	COG0535	FeMo cofactor biosynthesis protein NifB
EEPGPKBI_00767	CDS	1155	nifB_2	4.-.-.-	COG0535	FeMo cofactor biosynthesis protein NifB
EEPGPKBI_00768	CDS	579	frbC_1	2.3.3.19		2-phosphonomethylmalate synthase
EEPGPKBI_00769	CDS	534	frbC_2	2.3.3.19		2-phosphonomethylmalate synthase
EEPGPKBI_00770	CDS	1149	metG	6.1.1.10	COG0143	Methionine--tRNA ligase
EEPGPKBI_00771	CDS	198				hypothetical protein
EEPGPKBI_00772	CDS	837	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
EEPGPKBI_00773	CDS	498	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
EEPGPKBI_00774	CDS	210				hypothetical protein
EEPGPKBI_00775	CDS	327				hypothetical protein
EEPGPKBI_00776	CDS	549				hypothetical protein
EEPGPKBI_00777	CDS	426	bdbC			disulfide formation protein
EEPGPKBI_00778	CDS	153				hypothetical protein
EEPGPKBI_00779	CDS	1044				hypothetical protein
EEPGPKBI_00780	CDS	471				hypothetical protein
EEPGPKBI_00781	CDS	237				hypothetical protein
EEPGPKBI_00782	CDS	315				hypothetical protein
EEPGPKBI_00783	CDS	591	glnP		COG0765	Glutamine transport system permease protein GlnP
EEPGPKBI_00784	CDS	786	glnH		COG0834	Glutamine-binding periplasmic protein
EEPGPKBI_00785	CDS	507				hypothetical protein
EEPGPKBI_00786	CDS	747				hypothetical protein
EEPGPKBI_00787	CDS	399				hypothetical protein
EEPGPKBI_00788	CDS	486				hypothetical protein
EEPGPKBI_00789	CDS	489				hypothetical protein
EEPGPKBI_00790	CDS	930	mcpP_2		COG0840	Methyl-accepting chemotaxis protein McpP
EEPGPKBI_00791	CDS	786	fpuD	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuD
EEPGPKBI_00792	CDS	1032			COG0614	putative protein
EEPGPKBI_00793	CDS	1596	btuB_3			Vitamin B12 transporter BtuB
EEPGPKBI_00794	CDS	216	btuB_4			Vitamin B12 transporter BtuB
EEPGPKBI_00795	CDS	336				hypothetical protein
EEPGPKBI_00796	CDS	471				hypothetical protein
EEPGPKBI_00797	CDS	393	tolQ			Tol-Pal system protein TolQ
EEPGPKBI_00798	CDS	381	tolR			Tol-Pal system protein TolR
EEPGPKBI_00799	CDS	735				hypothetical protein
EEPGPKBI_00800	CDS	444				hypothetical protein
EEPGPKBI_00801	CDS	1806	uvrC		COG0322	UvrABC system protein C
EEPGPKBI_00802	CDS	381				hypothetical protein
EEPGPKBI_00803	CDS	1701	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
EEPGPKBI_00804	CDS	630	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
EEPGPKBI_00805	CDS	345	divK			Polar-differentiation response regulator DivK
EEPGPKBI_00806	CDS	123				hypothetical protein
EEPGPKBI_00807	CDS	201				hypothetical protein
EEPGPKBI_00808	CDS	1038				hypothetical protein
EEPGPKBI_00809	CDS	438				hypothetical protein
EEPGPKBI_00810	CDS	372				hypothetical protein
EEPGPKBI_00811	CDS	564				hypothetical protein
EEPGPKBI_00812	CDS	1833				hypothetical protein
EEPGPKBI_00813	CDS	456				hypothetical protein
EEPGPKBI_00814	CDS	963				hypothetical protein
EEPGPKBI_00815	CDS	186				hypothetical protein
EEPGPKBI_00816	CDS	390				hypothetical protein
EEPGPKBI_00817	CDS	255				hypothetical protein
EEPGPKBI_00818	CDS	246				hypothetical protein
EEPGPKBI_00819	CDS	537				hypothetical protein
EEPGPKBI_00820	CDS	360	glxK	2.7.1.31	COG1929	Glycerate 3-kinase
EEPGPKBI_00821	CDS	687	garK	2.7.1.165	COG1929	Glycerate 2-kinase
EEPGPKBI_00822	CDS	183				hypothetical protein
EEPGPKBI_00823	CDS	213				hypothetical protein
EEPGPKBI_00824	CDS	291				hypothetical protein
EEPGPKBI_00825	CDS	1164				hypothetical protein
EEPGPKBI_00826	CDS	819				hypothetical protein
EEPGPKBI_00827	CDS	627	rpsD		COG0522	30S ribosomal protein S4
EEPGPKBI_00828	CDS	1017	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
EEPGPKBI_00829	CDS	351	rplQ		COG0203	50S ribosomal protein L17
EEPGPKBI_00830	CDS	276	nfuA			Fe/S biogenesis protein NfuA
EEPGPKBI_00831	CDS	564				hypothetical protein
EEPGPKBI_00832	CDS	948	murE_1	6.3.2.7		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
EEPGPKBI_00833	CDS	384	murE_2	6.3.2.37	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--LD-lysine ligase
EEPGPKBI_00834	CDS	429	panD	4.1.1.11		Aspartate 1-decarboxylase
EEPGPKBI_00835	CDS	318			COG0718	Nucleoid-associated protein
EEPGPKBI_00836	CDS	513				hypothetical protein
EEPGPKBI_00837	CDS	624				hypothetical protein
EEPGPKBI_00838	CDS	1128				hypothetical protein
EEPGPKBI_00839	CDS	1326	mdtB_1			Multidrug resistance protein MdtB
EEPGPKBI_00840	CDS	1191	mdtB_2			Multidrug resistance protein MdtB
EEPGPKBI_00841	CDS	390				hypothetical protein
EEPGPKBI_00842	CDS	255				hypothetical protein
EEPGPKBI_00843	CDS	165				hypothetical protein
EEPGPKBI_00844	CDS	147				hypothetical protein
EEPGPKBI_00845	CDS	504	grpE			Protein GrpE
EEPGPKBI_00846	CDS	90				hypothetical protein
EEPGPKBI_00847	CDS	231	dnaK_1			Chaperone protein DnaK
EEPGPKBI_00848	CDS	141	dnaK_2		COG0443	Chaperone protein DnaK
EEPGPKBI_00849	CDS	885	dnaK_3			Chaperone protein DnaK
EEPGPKBI_00850	CDS	354	dnaK_4		COG0443	Chaperone protein DnaK
EEPGPKBI_00851	CDS	405		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
EEPGPKBI_00852	CDS	822	ppk2	2.7.4.1	COG2326	Polyphosphate:ADP/GDP phosphotransferase
EEPGPKBI_00853	CDS	1458	dsbD_1	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
EEPGPKBI_00854	CDS	216	dsbD_2	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
EEPGPKBI_00855	CDS	297				hypothetical protein
EEPGPKBI_00856	CDS	558	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
EEPGPKBI_00857	CDS	147				hypothetical protein
EEPGPKBI_00858	CDS	489				hypothetical protein
EEPGPKBI_00859	CDS	201				hypothetical protein
EEPGPKBI_00860	CDS	555				hypothetical protein
EEPGPKBI_00861	CDS	918	tehA		COG1275	Tellurite resistance protein TehA 
EEPGPKBI_00862	CDS	594				hypothetical protein
EEPGPKBI_00863	CDS	669	mcpQ		COG0840	Methyl-accepting chemotaxis protein McpQ
EEPGPKBI_00864	CDS	660	pdtaS	2.7.13.3	COG3920	putative sensor histidine kinase pdtaS
EEPGPKBI_00865	CDS	627	cheB	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
EEPGPKBI_00866	CDS	762				hypothetical protein
EEPGPKBI_00867	CDS	720	cpdA	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
EEPGPKBI_00868	CDS	354				hypothetical protein
EEPGPKBI_00869	CDS	579	recF			DNA replication and repair protein RecF
EEPGPKBI_00870	CDS	309				hypothetical protein
EEPGPKBI_00871	CDS	297				hypothetical protein
EEPGPKBI_00872	CDS	717				hypothetical protein
EEPGPKBI_00873	CDS	1818	typA		COG1217	GTP-binding protein TypA/BipA
EEPGPKBI_00874	CDS	267				hypothetical protein
EEPGPKBI_00875	CDS	261	lemA		COG1704	Protein LemA
EEPGPKBI_00876	CDS	174				hypothetical protein
EEPGPKBI_00877	CDS	195				hypothetical protein
EEPGPKBI_00878	CDS	381				hypothetical protein
EEPGPKBI_00879	CDS	744				hypothetical protein
EEPGPKBI_00880	CDS	1248	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
EEPGPKBI_00881	CDS	219				hypothetical protein
EEPGPKBI_00882	CDS	444				hypothetical protein
EEPGPKBI_00883	CDS	669				hypothetical protein
EEPGPKBI_00884	CDS	969	tkt	2.2.1.1		Transketolase
EEPGPKBI_00885	CDS	375	apaH	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
EEPGPKBI_00886	CDS	312				hypothetical protein
EEPGPKBI_00887	CDS	675	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
EEPGPKBI_00888	CDS	147				hypothetical protein
EEPGPKBI_00889	CDS	615	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase
EEPGPKBI_00890	CDS	180	uppP_1	3.6.1.27		Undecaprenyl-diphosphatase
EEPGPKBI_00891	CDS	426	uppP_2	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
EEPGPKBI_00892	CDS	195				hypothetical protein
EEPGPKBI_00893	CDS	126				hypothetical protein
EEPGPKBI_00894	CDS	1263				hypothetical protein
EEPGPKBI_00895	CDS	306				hypothetical protein
EEPGPKBI_00896	CDS	969				hypothetical protein
EEPGPKBI_00897	CDS	231				hypothetical protein
EEPGPKBI_00898	CDS	204				hypothetical protein
EEPGPKBI_00899	CDS	810				hypothetical protein
EEPGPKBI_00900	CDS	168				hypothetical protein
EEPGPKBI_00901	CDS	222				hypothetical protein
EEPGPKBI_00902	CDS	378	cph2_1			Phytochrome-like protein cph2
EEPGPKBI_00903	CDS	522	cph2_2			Phytochrome-like protein cph2
EEPGPKBI_00904	CDS	1851	mutS_1		COG0249	DNA mismatch repair protein MutS
EEPGPKBI_00905	CDS	1092	mutS_2			DNA mismatch repair protein MutS
EEPGPKBI_00906	CDS	699	ygeA	5.1.1.13		L-aspartate/glutamate-specific racemase
EEPGPKBI_00907	CDS	213				hypothetical protein
EEPGPKBI_00908	CDS	1560	nrdE2	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha 2
EEPGPKBI_00909	CDS	741	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
EEPGPKBI_00910	CDS	156				hypothetical protein
EEPGPKBI_00911	CDS	456	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
EEPGPKBI_00912	CDS	1068	tsf		COG0264	Elongation factor Ts
EEPGPKBI_00913	CDS	405	rpsB_1		COG0052	30S ribosomal protein S2
EEPGPKBI_00914	CDS	339	rpsB_2		COG0052	30S ribosomal protein S2
EEPGPKBI_00915	CDS	177				hypothetical protein
EEPGPKBI_00916	CDS	354				hypothetical protein
EEPGPKBI_00917	CDS	237				hypothetical protein
EEPGPKBI_00918	CDS	123				hypothetical protein
EEPGPKBI_00919	CDS	198	trpB_1	4.2.1.20	COG0133	Tryptophan synthase beta chain
EEPGPKBI_00920	CDS	273	trpB_2	4.2.1.20	COG0133	Tryptophan synthase beta chain
EEPGPKBI_00921	CDS	750	trpB_3	4.2.1.20	COG0133	Tryptophan synthase beta chain
EEPGPKBI_00922	CDS	501	yohD		COG0586	Inner membrane protein YohD
EEPGPKBI_00923	CDS	1464	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
EEPGPKBI_00924	CDS	552	cyaA	4.6.1.1	COG2114	Adenylate cyclase 1
EEPGPKBI_00925	CDS	1317				hypothetical protein
EEPGPKBI_00926	CDS	159				hypothetical protein
EEPGPKBI_00927	CDS	468				hypothetical protein
EEPGPKBI_00928	CDS	165				hypothetical protein
EEPGPKBI_00929	CDS	165				hypothetical protein
EEPGPKBI_00930	CDS	693	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
EEPGPKBI_00931	CDS	498				hypothetical protein
EEPGPKBI_00932	CDS	552	nnr_1		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
EEPGPKBI_00933	CDS	576	nnr_2		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
EEPGPKBI_00934	CDS	576	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
EEPGPKBI_00935	CDS	789	thiG	2.8.1.10	COG2022	Thiazole synthase
EEPGPKBI_00936	tRNA	78				tRNA-Pro(tgg)
EEPGPKBI_00937	tRNA	77				tRNA-His(gtg)
EEPGPKBI_00938	tRNA	77				tRNA-Arg(tcg)
EEPGPKBI_00939	tRNA	77				tRNA-Arg(tct)
EEPGPKBI_00940	tRNA	85				tRNA-Leu(tag)
EEPGPKBI_00941	CDS	702				hypothetical protein
EEPGPKBI_00942	CDS	177				hypothetical protein
EEPGPKBI_00943	CDS	579	gyrA_1	5.6.2.2	COG0188	DNA gyrase subunit A
EEPGPKBI_00944	CDS	1044	gyrA_2	5.6.2.2	COG0188	DNA gyrase subunit A
EEPGPKBI_00945	CDS	483	gyrA_3	5.6.2.2	COG0188	DNA gyrase subunit A
EEPGPKBI_00946	CDS	528				hypothetical protein
EEPGPKBI_00947	CDS	372				hypothetical protein
EEPGPKBI_00948	CDS	489				hypothetical protein
EEPGPKBI_00949	CDS	633	walR		COG0745	Transcriptional regulatory protein WalR
EEPGPKBI_00950	CDS	1134				hypothetical protein
EEPGPKBI_00951	CDS	132				hypothetical protein
EEPGPKBI_00952	CDS	174				hypothetical protein
EEPGPKBI_00953	CDS	363				hypothetical protein
EEPGPKBI_00954	CDS	285				hypothetical protein
EEPGPKBI_00955	CDS	1218	fprA	1.-.-.-	COG0426	Type A flavoprotein fprA
EEPGPKBI_00956	CDS	357				hypothetical protein
EEPGPKBI_00957	CDS	738				hypothetical protein
EEPGPKBI_00958	CDS	303	cowN			N(2)-fixation sustaining protein CowN
EEPGPKBI_00959	CDS	192				hypothetical protein
EEPGPKBI_00960	CDS	972	pdeB	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeB
EEPGPKBI_00961	CDS	678	copR			Transcriptional activator protein CopR
EEPGPKBI_00962	CDS	1632				hypothetical protein
EEPGPKBI_00963	CDS	216				hypothetical protein
EEPGPKBI_00964	CDS	216				hypothetical protein
EEPGPKBI_00965	CDS	177				hypothetical protein
EEPGPKBI_00966	CDS	336	zraS	2.7.13.3		Sensor protein ZraS
EEPGPKBI_00967	CDS	300				hypothetical protein
EEPGPKBI_00968	CDS	732	bvgS_2	2.7.13.3		Virulence sensor protein BvgS
EEPGPKBI_00969	CDS	801				hypothetical protein
EEPGPKBI_00970	CDS	1665		1.2.7.1	COG0674	Pyruvate:ferredoxin oxidoreductase
EEPGPKBI_00971	CDS	552	por	1.2.7.1	COG0674	Pyruvate:ferredoxin oxidoreductase
EEPGPKBI_00972	CDS	378		1.2.7.1	COG0674	Pyruvate:ferredoxin oxidoreductase
EEPGPKBI_00973	CDS	258				hypothetical protein
EEPGPKBI_00974	CDS	639				hypothetical protein
EEPGPKBI_00975	CDS	1269	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
EEPGPKBI_00976	CDS	456				hypothetical protein
EEPGPKBI_00977	CDS	312	lptD			LPS-assembly protein LptD
EEPGPKBI_00978	CDS	426	phnM	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
EEPGPKBI_00979	CDS	555	phnN	2.7.4.23	COG3709	Ribose 1,5-bisphosphate phosphokinase PhnN
EEPGPKBI_00980	CDS	486	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
EEPGPKBI_00981	CDS	252				hypothetical protein
EEPGPKBI_00982	CDS	399				hypothetical protein
EEPGPKBI_00983	CDS	351		1.-.-.-	COG4221	putative oxidoreductase
EEPGPKBI_00984	CDS	411	sdh	1.1.1.276		Serine 3-dehydrogenase
EEPGPKBI_00985	CDS	951				hypothetical protein
EEPGPKBI_00986	CDS	444				hypothetical protein
EEPGPKBI_00987	CDS	909				hypothetical protein
EEPGPKBI_00988	CDS	357	hadI	3.-.-.-	COG1924	2-hydroxyisocaproyl-CoA dehydratase activator
EEPGPKBI_00989	CDS	174				hypothetical protein
EEPGPKBI_00990	CDS	219	scoF		COG1278	Cold shock protein ScoF
EEPGPKBI_00991	CDS	1119	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
EEPGPKBI_00992	CDS	291	mraY_1	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
EEPGPKBI_00993	CDS	294	mraY_2	2.7.8.13		Phospho-N-acetylmuramoyl-pentapeptide-transferase
EEPGPKBI_00994	CDS	282				hypothetical protein
EEPGPKBI_00995	CDS	153				hypothetical protein
EEPGPKBI_00996	CDS	318				hypothetical protein
EEPGPKBI_00997	CDS	183				hypothetical protein
EEPGPKBI_00998	CDS	303	nadK_1	2.7.1.23	COG0061	NAD kinase
EEPGPKBI_00999	CDS	339	nadK_2	2.7.1.23		NAD kinase
EEPGPKBI_01000	CDS	558	pleD_2			Response regulator PleD
EEPGPKBI_01001	CDS	300				hypothetical protein
EEPGPKBI_01002	CDS	150	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
EEPGPKBI_01003	CDS	333	xerD_1		COG4974	Tyrosine recombinase XerD
EEPGPKBI_01004	CDS	618	xerD_2		COG4974	Tyrosine recombinase XerD
EEPGPKBI_01005	CDS	516	lolA			Outer-membrane lipoprotein carrier protein
EEPGPKBI_01006	CDS	399	secA_3		COG0653	Protein translocase subunit SecA
EEPGPKBI_01007	CDS	429	secA_4			Protein translocase subunit SecA
EEPGPKBI_01008	CDS	117				hypothetical protein
EEPGPKBI_01009	CDS	126				hypothetical protein
EEPGPKBI_01010	CDS	453				hypothetical protein
EEPGPKBI_01011	CDS	303				hypothetical protein
EEPGPKBI_01012	CDS	1023				hypothetical protein
EEPGPKBI_01013	CDS	402				hypothetical protein
EEPGPKBI_01014	CDS	477				hypothetical protein
EEPGPKBI_01015	CDS	132				hypothetical protein
EEPGPKBI_01016	CDS	108				hypothetical protein
EEPGPKBI_01017	CDS	153				hypothetical protein
EEPGPKBI_01018	CDS	360				hypothetical protein
EEPGPKBI_01019	CDS	471				hypothetical protein
EEPGPKBI_01020	CDS	231				hypothetical protein
EEPGPKBI_01021	CDS	237				hypothetical protein
EEPGPKBI_01022	CDS	474	lhpH_1	4.2.1.77	COG3938	Trans-3-hydroxy-L-proline dehydratase
EEPGPKBI_01023	CDS	345	lhpH_2	4.2.1.77	COG3938	Trans-3-hydroxy-L-proline dehydratase
EEPGPKBI_01024	CDS	321	rspR		COG1802	HTH-type transcriptional repressor RspR
EEPGPKBI_01025	CDS	306				hypothetical protein
EEPGPKBI_01026	CDS	315				hypothetical protein
EEPGPKBI_01027	CDS	615				hypothetical protein
EEPGPKBI_01028	CDS	549	pal			Peptidoglycan-associated lipoprotein
EEPGPKBI_01029	CDS	540				hypothetical protein
EEPGPKBI_01030	CDS	480	oprF		COG2885	Outer membrane porin F
EEPGPKBI_01031	CDS	792	mscS		COG0668	Small-conductance mechanosensitive channel
EEPGPKBI_01032	CDS	189	ppaX	3.6.1.1		Pyrophosphatase PpaX
EEPGPKBI_01033	CDS	657				hypothetical protein
EEPGPKBI_01034	CDS	528	blc		COG3040	Outer membrane lipoprotein Blc
EEPGPKBI_01035	CDS	237				hypothetical protein
EEPGPKBI_01036	CDS	402				hypothetical protein
EEPGPKBI_01037	CDS	582	rstB	2.7.13.3		Sensor protein RstB
EEPGPKBI_01038	CDS	207				hypothetical protein
EEPGPKBI_01039	CDS	276				hypothetical protein
EEPGPKBI_01040	CDS	189				hypothetical protein
EEPGPKBI_01041	CDS	1167	trmB	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
EEPGPKBI_01042	CDS	579	ftsE		COG2884	Cell division ATP-binding protein FtsE
EEPGPKBI_01043	CDS	276	ispDF_1		COG0245	Bifunctional enzyme IspD/IspF
EEPGPKBI_01044	CDS	837	ispDF_2		COG0245	Bifunctional enzyme IspD/IspF
EEPGPKBI_01045	CDS	195				hypothetical protein
EEPGPKBI_01046	CDS	450	dusB	1.3.1.-		tRNA-dihydrouridine synthase B
EEPGPKBI_01047	CDS	450				hypothetical protein
EEPGPKBI_01048	CDS	216				hypothetical protein
EEPGPKBI_01049	CDS	198	dksA			RNA polymerase-binding transcription factor DksA
EEPGPKBI_01050	CDS	456	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
EEPGPKBI_01051	CDS	450	recQ_2	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
EEPGPKBI_01052	CDS	267				hypothetical protein
EEPGPKBI_01053	CDS	705				hypothetical protein
EEPGPKBI_01054	CDS	246				hypothetical protein
EEPGPKBI_01055	CDS	105	purH_2		COG0138	Bifunctional purine biosynthesis protein PurH
EEPGPKBI_01056	CDS	369	purH_3		COG0138	Bifunctional purine biosynthesis protein PurH
